complaint_id,customer_id,complaint_type,complaint_date,status,resolution_days,priority
7457,49328,Network Issue,2024-10-13 20:28:30,Escalated,,Low
7458,40196,Data Not Working,2025-11-11 16:05:19,Closed,8,Critical
7459,38795,Call Drop,2023-12-09 19:29:38,Open,,Medium
7460,39381,SIM Activation,2023-09-19 02:47:37,Escalated,,Medium
7461,33901,Call Drop,2025-02-01 06:53:49,Resolved,9,High
7462,19327,Slow Internet,2025-12-14 17:55:13,Closed,6,Low
7463,17483,Signal Not Available,2023-10-22 21:49:37,In Progress,,Medium
7464,36390,Network Issue,2025-05-24 15:09:59,Open,,High
7465,768,Porting Issue,2024-09-07 08:10:59,Resolved,15,Medium
7466,25427,Signal Not Available,2024-08-26 03:59:22,In Progress,,High
7467,3933,Refund Request,2024-11-15 01:53:29,Closed,11,Critical
7468,42999,SIM Activation,2025-05-09 12:39:00,Resolved,12,Low
7469,41092,Recharge Failure,2024-11-26 08:55:04,Open,,High
7470,8567,Signal Not Available,2023-01-25 08:14:13,In Progress,,Critical
7471,31903,Call Drop,2023-06-24 11:53:34,Escalated,,Critical
7472,46523,SIM Activation,2026-05-24 18:17:20,Closed,9,Low
7473,19958,Call Drop,2023-04-30 06:32:18,Resolved,0,High
7474,34432,Customer Service,2023-06-26 13:02:24,Open,,Low
7475,34156,Billing Dispute,2026-07-19 01:43:28,Resolved,14,High
7476,18592,SIM Activation,2026-05-22 12:31:12,Open,,High
7477,162,Network Issue,2025-04-25 00:25:34,Closed,9,Medium
7478,12960,Data Not Working,2023-10-20 16:50:30,Resolved,15,Critical
7479,5649,Wrong Plan Charged,2024-08-06 14:44:46,Closed,15,Low
7480,15796,Wrong Plan Charged,2024-09-01 03:06:49,Resolved,2,Low
7481,35213,Recharge Failure,2026-02-20 06:10:37,Escalated,,High
7482,39481,Slow Internet,2023-03-22 14:01:11,Closed,4,Medium
7483,31684,Signal Not Available,2026-05-14 10:56:07,In Progress,,Low
7484,2809,Network Issue,2023-11-25 19:13:01,Escalated,,High
7485,16019,Billing Dispute,2025-05-20 23:26:29,Resolved,10,Low
7486,6076,Recharge Failure,2024-04-29 10:39:28,Resolved,10,Low
7487,46342,Customer Service,2025-12-13 17:05:59,Escalated,,Critical
7488,40882,Refund Request,2024-05-06 06:48:55,In Progress,,Low
7489,40470,Customer Service,2025-12-27 06:43:47,In Progress,,Critical
7490,46186,Recharge Failure,2025-10-31 07:14:43,In Progress,,Medium
7491,34072,Slow Internet,2023-12-03 23:55:35,Closed,6,Critical
7492,20473,Call Drop,2023-11-01 19:33:45,Resolved,12,Medium
7493,35849,SIM Activation,2023-01-12 20:57:57,Resolved,5,Critical
7494,23584,Network Issue,2023-07-11 07:21:47,In Progress,,Critical
7495,37753,Signal Not Available,2024-06-30 01:01:35,Resolved,7,Critical
7496,11328,Customer Service,2025-10-06 11:11:53,Resolved,3,High
7497,39431,Porting Issue,2025-05-13 03:58:30,Open,,Medium
7498,20212,Refund Request,2026-06-30 02:23:46,Resolved,10,Low
7499,46884,Data Not Working,2024-04-25 17:31:07,Closed,13,Low
7500,28364,Customer Service,2026-07-25 08:19:30,Open,,Low
7501,46306,Customer Service,2023-05-29 13:13:25,In Progress,,Critical
7502,5506,Customer Service,2023-01-20 11:42:44,Escalated,,Critical
7503,24652,Data Not Working,2024-06-15 08:29:33,Closed,1,Critical
7504,1126,Call Drop,2025-10-13 03:27:07,Resolved,7,Medium
7505,26007,Refund Request,2024-04-11 10:14:24,Closed,12,Medium
7506,24911,Refund Request,2025-05-08 20:35:27,Resolved,7,Medium
7507,3921,Recharge Failure,2024-07-14 15:57:39,Resolved,8,Low
7508,11791,Slow Internet,2025-06-17 05:48:31,Escalated,,High
7509,37289,Refund Request,2026-07-05 19:20:31,In Progress,,Medium
7510,35515,Porting Issue,2025-04-03 03:53:31,In Progress,,Low
7511,10491,Billing Dispute,2026-06-07 15:52:19,Open,,Critical
7512,25555,Refund Request,2024-10-26 04:47:02,In Progress,,Critical
7513,26541,Network Issue,2024-06-17 20:29:47,Open,,High
7514,48746,Refund Request,2026-04-22 04:51:20,Open,,Low
7515,7389,Porting Issue,2023-04-25 07:55:41,Open,,High
7516,27602,Porting Issue,2024-11-16 17:46:23,Closed,7,Critical
7517,29090,Billing Dispute,2023-04-07 08:49:46,Open,,Critical
7518,40703,Data Not Working,2025-03-21 12:33:56,Open,,Medium
7519,5651,SIM Activation,2024-01-25 19:11:04,Closed,14,Medium
7520,11006,Recharge Failure,2023-08-16 21:11:10,Escalated,,Medium
7521,15803,SIM Activation,2025-03-24 20:42:41,Resolved,8,High
7522,29474,Refund Request,2025-04-10 17:24:54,Closed,3,High
7523,9270,Network Issue,2023-04-30 20:14:35,Resolved,0,High
7524,31375,Data Not Working,2023-01-01 00:30:30,In Progress,,High
7525,23737,Wrong Plan Charged,2023-12-09 08:45:34,Resolved,3,High
7526,17115,Recharge Failure,2025-05-23 05:50:47,In Progress,,Low
7527,19878,Wrong Plan Charged,2023-06-14 15:44:55,Escalated,,Low
7528,29502,Data Not Working,2025-07-11 05:41:12,Resolved,14,Medium
7529,30832,Call Drop,2023-09-01 13:39:48,Resolved,4,Medium
7530,2418,Recharge Failure,2024-07-25 17:09:45,Escalated,,Critical
7531,48565,Call Drop,2024-02-01 20:05:58,Closed,4,Low
7532,28310,Network Issue,2026-05-07 16:24:08,Open,,High
7533,32039,Call Drop,2023-05-02 08:12:09,Resolved,6,Low
7534,37264,SIM Activation,2023-02-02 17:11:31,Escalated,,Low
7535,12251,SIM Activation,2023-10-09 07:21:06,Resolved,7,Low
7536,2863,Wrong Plan Charged,2025-11-30 20:28:03,In Progress,,Critical
7537,20560,Slow Internet,2026-06-24 20:21:06,Resolved,12,Critical
7538,22006,Signal Not Available,2024-02-25 08:39:08,Open,,High
7539,9122,Data Not Working,2025-03-10 10:14:32,Escalated,,Low
7540,34731,Signal Not Available,2024-09-20 21:29:59,Open,,Critical
7541,28780,Slow Internet,2023-11-17 11:56:01,Escalated,,Medium
7542,18319,Recharge Failure,2023-05-24 01:07:02,Open,,Medium
7543,19676,Network Issue,2024-05-11 03:31:53,Open,,Critical
7544,34244,Slow Internet,2025-06-17 00:31:37,Escalated,,Low
7545,40924,Signal Not Available,2026-06-25 22:41:24,Resolved,7,Critical
7546,30624,Refund Request,2024-03-15 08:21:17,In Progress,,Medium
7547,19588,Refund Request,2023-08-07 06:21:38,Resolved,5,Medium
7548,25659,Refund Request,2023-07-26 19:21:57,Resolved,15,Critical
7549,45592,Slow Internet,2023-06-22 21:50:17,Resolved,13,Low
7550,27424,SIM Activation,2024-05-22 13:54:16,Escalated,,Low
7551,38240,Recharge Failure,2026-05-24 14:00:07,In Progress,,High
7552,41056,Customer Service,2025-12-12 03:44:54,Open,,Low
7553,23004,Recharge Failure,2025-11-05 00:11:23,In Progress,,Low
7554,30924,Refund Request,2023-09-17 18:53:12,In Progress,,Low
7555,37101,SIM Activation,2025-08-14 18:10:32,Escalated,,Critical
7556,23436,Signal Not Available,2024-11-29 00:07:45,Open,,Medium
7557,45261,Porting Issue,2023-05-24 13:59:31,Closed,4,Critical
7558,5368,Signal Not Available,2026-02-02 09:56:26,In Progress,,Medium
7559,7956,Customer Service,2023-06-02 03:55:48,Resolved,15,Medium
7560,1094,Slow Internet,2024-09-22 09:17:26,Escalated,,Medium
7561,1360,Call Drop,2025-01-23 21:56:14,Closed,15,High
7562,49966,Slow Internet,2024-08-15 17:30:30,Resolved,8,Medium
7563,3312,Network Issue,2024-10-28 11:34:51,Open,,Critical
7564,10773,Network Issue,2025-02-16 10:02:32,Closed,4,High
7565,13203,Recharge Failure,2025-07-10 10:09:06,Resolved,7,Low
7566,5790,Billing Dispute,2025-05-02 02:07:22,Open,,Critical
7567,8231,Refund Request,2024-12-12 04:08:48,Resolved,13,High
7568,231,Network Issue,2024-07-17 22:09:02,Escalated,,Low
7569,6326,Refund Request,2025-02-12 18:08:40,Resolved,10,High
7570,42964,Network Issue,2024-12-08 16:21:30,In Progress,,Medium
7571,31838,Wrong Plan Charged,2023-05-03 18:46:26,Escalated,,Low
7572,9412,Signal Not Available,2026-02-02 22:42:53,Resolved,15,Medium
7573,43530,Wrong Plan Charged,2023-11-29 16:00:58,Closed,6,High
7574,39125,Recharge Failure,2026-03-04 18:27:50,Closed,5,Medium
7575,12394,Porting Issue,2026-01-14 08:20:19,Closed,0,Low
7576,2952,Call Drop,2024-10-03 09:50:51,In Progress,,Medium
7577,14442,Customer Service,2024-11-05 01:54:53,Resolved,11,Low
7578,22833,Porting Issue,2024-07-06 15:25:51,Closed,3,Critical
7579,39145,Customer Service,2024-07-16 21:31:55,Closed,15,Critical
7580,44777,Porting Issue,2024-08-07 19:47:40,Closed,9,Low
7581,33908,Recharge Failure,2025-04-29 15:48:43,Open,,Medium
7582,5724,Customer Service,2023-04-26 22:53:46,In Progress,,Medium
7583,33067,Network Issue,2024-06-15 20:18:40,Open,,Low
7584,40761,Call Drop,2024-01-05 19:00:31,In Progress,,High
7585,39306,Recharge Failure,2024-11-03 11:02:02,Open,,High
7586,30046,Billing Dispute,2026-01-30 14:34:20,Escalated,,Low
7587,18032,Refund Request,2023-08-02 10:30:15,Escalated,,Medium
7588,35067,Wrong Plan Charged,2024-12-25 06:42:59,In Progress,,Medium
7589,699,Wrong Plan Charged,2024-10-26 00:25:24,In Progress,,Low
7590,20690,Wrong Plan Charged,2023-03-26 18:38:19,Resolved,14,Low
7591,36876,Billing Dispute,2023-12-20 17:59:56,Open,,Low
7592,34275,Customer Service,2026-07-17 14:12:31,Open,,Critical
7593,21443,Porting Issue,2024-06-14 22:24:16,Escalated,,Low
7594,33483,Refund Request,2023-06-15 02:37:27,Closed,15,High
7595,48619,Recharge Failure,2026-04-17 03:03:47,Escalated,,Medium
7596,9101,Recharge Failure,2026-05-13 07:10:09,Resolved,3,Medium
7597,30326,Recharge Failure,2023-02-28 08:27:47,Escalated,,Low
7598,31102,Wrong Plan Charged,2025-01-17 08:28:10,Closed,6,Medium
7599,23896,Billing Dispute,2025-08-26 12:39:34,Closed,11,High
7600,36955,Porting Issue,2025-01-27 10:02:36,Closed,14,Low
7601,9941,Wrong Plan Charged,2024-04-17 17:57:59,In Progress,,High
7602,42455,Billing Dispute,2023-05-07 20:42:06,In Progress,,Medium
7603,25868,Wrong Plan Charged,2023-06-03 16:31:20,Escalated,,Medium
7604,16707,Wrong Plan Charged,2024-09-10 05:34:14,Escalated,,Critical
7605,17145,Porting Issue,2026-06-07 16:26:51,Escalated,,Medium
7606,47778,Recharge Failure,2026-07-12 14:16:21,Resolved,15,High
7607,15961,Wrong Plan Charged,2023-10-08 06:05:44,Escalated,,High
7608,2463,Slow Internet,2024-12-01 22:20:47,Resolved,0,High
7609,4491,Porting Issue,2026-05-12 13:04:05,Resolved,7,High
7610,28687,Data Not Working,2024-03-11 11:59:16,In Progress,,Critical
7611,25518,Data Not Working,2024-12-01 04:04:36,Escalated,,Medium
7612,3987,SIM Activation,2024-05-27 10:12:30,Escalated,,Low
7613,21294,Customer Service,2023-05-16 17:48:01,In Progress,,Low
7614,39972,Recharge Failure,2025-11-01 11:25:13,Escalated,,Critical
7615,42993,Call Drop,2024-12-03 12:43:05,Open,,Critical
7616,8948,Wrong Plan Charged,2023-09-06 01:07:22,Resolved,13,Low
7617,42739,Signal Not Available,2024-11-18 03:20:12,In Progress,,Low
7618,21634,Recharge Failure,2025-01-16 01:01:29,In Progress,,Medium
7619,14756,Customer Service,2023-01-18 22:14:31,Open,,Medium
7620,13547,Network Issue,2024-08-02 01:10:41,Closed,6,High
7621,27455,Billing Dispute,2023-04-19 10:34:18,Closed,3,Medium
7622,24167,Call Drop,2025-01-24 03:04:10,Open,,Low
7623,34190,Data Not Working,2025-05-13 17:33:38,In Progress,,Medium
7624,26192,Recharge Failure,2025-05-25 10:02:07,Resolved,4,Low
7625,4790,Wrong Plan Charged,2023-12-07 04:06:16,Resolved,7,Critical
7626,36333,Refund Request,2024-04-11 07:03:16,Escalated,,Low
7627,49232,SIM Activation,2023-02-13 19:40:22,Resolved,10,Critical
7628,46101,Network Issue,2023-08-27 06:34:04,Escalated,,Critical
7629,46738,Slow Internet,2025-12-09 02:16:29,Resolved,15,High
7630,468,Billing Dispute,2025-11-08 10:11:20,Resolved,2,High
7631,5635,Signal Not Available,2025-12-28 05:29:00,Resolved,10,Critical
7632,15029,Slow Internet,2025-07-01 16:09:51,In Progress,,Medium
7633,19769,Slow Internet,2024-04-30 20:12:30,Closed,10,Low
7634,35238,Billing Dispute,2024-04-30 06:33:11,Escalated,,Critical
7635,36155,Wrong Plan Charged,2023-06-26 05:17:21,In Progress,,Low
7636,6525,Wrong Plan Charged,2024-05-26 08:31:39,Escalated,,Low
7637,46688,Signal Not Available,2023-03-08 15:02:41,Open,,Low
7638,9809,Customer Service,2023-10-13 08:16:09,Closed,3,Medium
7639,47761,Data Not Working,2024-08-16 12:01:13,Closed,11,High
7640,14503,Signal Not Available,2026-06-03 17:18:03,Open,,Medium
7641,41305,Wrong Plan Charged,2026-06-21 13:25:26,Escalated,,Critical
7642,20671,Porting Issue,2023-08-17 04:13:46,In Progress,,High
7643,19137,Refund Request,2023-02-05 10:32:54,Closed,6,Critical
7644,21518,Porting Issue,2025-04-11 08:49:11,Resolved,15,Low
7645,38399,Billing Dispute,2025-12-31 11:48:32,Closed,0,Low
7646,43609,SIM Activation,2025-07-08 01:40:07,In Progress,,High
7647,10901,Data Not Working,2023-01-18 07:49:18,Open,,High
7648,32087,Wrong Plan Charged,2023-08-27 16:41:00,Escalated,,High
7649,19746,Network Issue,2026-06-20 15:24:25,Escalated,,Medium
7650,212,SIM Activation,2025-10-05 13:14:55,Closed,15,High
7651,40126,Data Not Working,2023-09-18 07:32:15,Closed,13,Low
7652,32344,Porting Issue,2023-10-22 02:14:46,In Progress,,Critical
7653,24289,Wrong Plan Charged,2023-12-29 12:58:19,In Progress,,Critical
7654,26413,Signal Not Available,2026-01-11 05:54:14,In Progress,,Medium
7655,9083,Refund Request,2023-03-27 20:05:38,Resolved,3,Critical
7656,16382,Customer Service,2023-08-03 12:36:59,In Progress,,Medium
7657,47789,Refund Request,2025-12-09 18:46:55,In Progress,,Low
7658,21370,Wrong Plan Charged,2026-07-16 23:53:41,Resolved,6,Critical
7659,10430,Call Drop,2024-02-17 05:46:56,Closed,7,Critical
7660,15017,SIM Activation,2026-03-29 08:30:15,In Progress,,Medium
7661,37043,Wrong Plan Charged,2023-12-17 01:18:40,Escalated,,High
7662,41601,Porting Issue,2026-07-19 19:32:17,Escalated,,Medium
7663,12279,Data Not Working,2024-07-11 21:13:59,Resolved,12,Critical
7664,9900,Refund Request,2023-03-17 07:45:59,In Progress,,Critical
7665,2620,Call Drop,2024-12-06 01:45:02,Escalated,,Medium
7666,42238,Billing Dispute,2023-02-28 00:12:27,Open,,Low
7667,7507,SIM Activation,2026-07-17 23:27:20,Escalated,,Medium
7668,44035,Signal Not Available,2025-05-31 12:34:56,Closed,10,Critical
7669,579,Refund Request,2023-07-02 08:09:34,In Progress,,High
7670,45699,Refund Request,2025-09-09 21:33:55,Open,,Medium
7671,5709,Call Drop,2023-06-08 08:39:01,Open,,High
7672,25755,Porting Issue,2024-07-20 02:37:14,Resolved,13,High
7673,34111,Wrong Plan Charged,2024-10-27 18:08:30,Escalated,,Critical
7674,31637,SIM Activation,2023-12-22 13:05:54,Closed,14,Low
7675,37090,Recharge Failure,2025-07-03 11:22:29,In Progress,,Medium
7676,25445,SIM Activation,2024-11-24 18:55:08,Escalated,,Medium
7677,20839,Porting Issue,2025-02-11 12:51:10,Closed,8,High
7678,30680,Call Drop,2024-05-23 01:56:28,Closed,8,Critical
7679,31845,SIM Activation,2023-11-02 03:42:48,Resolved,2,Medium
7680,9640,Call Drop,2026-05-14 06:25:14,Closed,12,Critical
7681,2170,Slow Internet,2023-06-27 10:03:43,In Progress,,Critical
7682,2211,Signal Not Available,2024-11-06 16:32:25,Open,,Critical
7683,37911,Customer Service,2023-12-31 19:53:13,Escalated,,Medium
7684,26862,Call Drop,2023-09-09 19:50:31,Open,,Medium
7685,36065,Network Issue,2024-01-23 03:12:50,Closed,10,Critical
7686,15780,Porting Issue,2025-10-04 00:44:44,Open,,Medium
7687,19040,Data Not Working,2023-08-22 09:24:15,Escalated,,Low
7688,16713,SIM Activation,2025-11-04 09:01:26,Closed,13,Critical
7689,30703,Slow Internet,2024-06-13 06:32:45,Open,,Critical
7690,36093,Recharge Failure,2025-12-08 19:10:01,Open,,High
7691,20758,Customer Service,2023-09-01 18:31:47,Open,,Low
7692,29222,Recharge Failure,2024-11-24 16:32:38,Open,,High
7693,35657,Refund Request,2023-01-13 13:49:27,Closed,10,High
7694,36351,Customer Service,2025-05-29 16:38:05,Resolved,7,High
7695,11756,Slow Internet,2025-09-29 03:43:25,Resolved,1,Low
7696,35089,Signal Not Available,2025-07-15 12:05:08,Escalated,,Low
7697,44010,Data Not Working,2023-02-18 15:40:05,Closed,4,Critical
7698,28458,Data Not Working,2024-02-11 03:10:46,Resolved,3,Medium
7699,44482,Customer Service,2024-03-06 14:12:16,Resolved,13,Critical
7700,9996,Signal Not Available,2023-05-05 08:23:57,In Progress,,Medium
7701,32262,Wrong Plan Charged,2023-12-13 14:00:02,Open,,Low
7702,656,Recharge Failure,2026-01-21 10:10:51,Closed,5,Medium
7703,42600,Porting Issue,2024-04-29 11:57:21,Closed,15,Medium
7704,7519,Slow Internet,2023-07-23 19:09:06,In Progress,,Low
7705,4920,Recharge Failure,2024-05-17 14:52:17,Closed,9,Medium
7706,48895,Signal Not Available,2023-09-11 08:44:56,Resolved,15,High
7707,47601,Refund Request,2024-01-03 20:57:53,Open,,Critical
7708,1947,Wrong Plan Charged,2023-04-19 20:10:25,Open,,Critical
7709,3398,Porting Issue,2026-05-07 01:13:22,Resolved,2,Medium
7710,38276,Network Issue,2025-01-19 23:18:04,Escalated,,Critical
7711,30615,Refund Request,2024-01-13 22:15:30,Closed,6,Medium
7712,31755,SIM Activation,2024-01-02 12:02:42,Resolved,13,Medium
7713,45336,Slow Internet,2024-11-30 22:01:47,Escalated,,High
7714,34122,Porting Issue,2023-07-15 14:30:32,Resolved,11,Critical
7715,10633,Slow Internet,2023-11-21 15:26:31,Open,,Low
7716,46819,Recharge Failure,2024-09-28 06:50:50,Escalated,,Critical
7717,1328,Signal Not Available,2026-05-16 02:42:25,In Progress,,High
7718,15899,Data Not Working,2026-06-09 13:23:10,Open,,Low
7719,47689,Refund Request,2023-10-29 17:14:15,Closed,6,Low
7720,4714,Refund Request,2025-03-15 15:50:14,Escalated,,Medium
7721,16880,Slow Internet,2023-06-03 19:22:15,Open,,Medium
7722,16152,Customer Service,2025-09-05 00:13:18,Closed,7,Low
7723,46390,Customer Service,2025-01-22 13:33:32,Escalated,,High
7724,8351,Network Issue,2024-05-21 14:37:10,In Progress,,Critical
7725,17543,Slow Internet,2024-11-08 11:25:46,Open,,Critical
7726,2188,Network Issue,2026-06-06 09:17:04,Resolved,13,Medium
7727,34595,Call Drop,2023-01-25 06:46:28,Escalated,,High
7728,39238,Recharge Failure,2025-06-04 02:21:14,Open,,High
7729,25508,Signal Not Available,2025-01-10 21:53:24,In Progress,,Critical
7730,42412,Billing Dispute,2026-05-01 08:43:04,Closed,14,High
7731,35263,SIM Activation,2025-02-19 05:42:43,Escalated,,Low
7732,20917,Porting Issue,2024-11-12 14:20:07,Closed,7,High
7733,47346,Porting Issue,2025-01-05 03:29:06,Closed,11,High
7734,42875,Slow Internet,2025-10-18 20:08:24,Closed,13,Critical
7735,2892,Wrong Plan Charged,2025-10-22 06:59:53,Open,,High
7736,33510,SIM Activation,2024-11-22 18:20:20,Escalated,,High
7737,10137,SIM Activation,2023-02-28 15:19:54,Resolved,4,Medium
7738,29174,Porting Issue,2025-10-12 21:07:12,Closed,4,Critical
7739,5143,Network Issue,2024-06-10 02:00:48,In Progress,,Critical
7740,25320,SIM Activation,2023-02-25 17:31:01,In Progress,,Medium
7741,16853,Billing Dispute,2024-08-15 18:10:17,Escalated,,High
7742,22257,Wrong Plan Charged,2025-07-29 00:10:04,Resolved,7,Low
7743,35982,Refund Request,2024-02-14 15:29:19,In Progress,,Low
7744,39386,Refund Request,2023-05-09 06:50:35,Resolved,10,Medium
7745,25800,Signal Not Available,2025-12-20 20:19:06,Open,,Low
7746,5518,Customer Service,2025-03-31 03:13:18,Open,,Low
7747,40216,Porting Issue,2024-10-23 02:37:19,Closed,9,High
7748,11618,Recharge Failure,2023-12-14 12:26:23,Open,,High
7749,32462,Customer Service,2026-07-07 11:02:55,Closed,10,High
7750,38046,Customer Service,2024-09-28 20:52:08,In Progress,,Low
7751,11893,Customer Service,2024-12-17 19:13:28,Open,,Low
7752,44096,Porting Issue,2023-05-10 18:25:51,Open,,Low
7753,32067,Call Drop,2025-11-20 21:49:21,Closed,7,High
7754,46769,Call Drop,2023-08-03 17:30:50,Escalated,,Low
7755,30413,Customer Service,2026-06-09 03:28:06,Resolved,13,High
7756,29051,Billing Dispute,2025-04-08 11:24:18,In Progress,,Critical
7757,48904,SIM Activation,2024-06-06 23:26:53,In Progress,,Low
7758,37584,Signal Not Available,2024-07-13 18:43:42,Open,,Medium
7759,7600,Customer Service,2023-12-25 00:59:10,Open,,Critical
7760,44335,Billing Dispute,2024-05-22 01:29:34,Resolved,8,High
7761,30295,Slow Internet,2025-02-19 17:28:57,In Progress,,Medium
7762,43166,Billing Dispute,2025-10-04 11:14:21,In Progress,,Medium
7763,27206,Slow Internet,2025-05-30 20:09:17,Open,,Low
7764,14600,Call Drop,2023-12-27 15:37:08,In Progress,,High
